id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
35186	u,Арвид\0	u,Управляющий Наемниками\0	9C	E8	A9	-1
35187	u,Управляющий Владениями\0	u,Гиран\0	9C	E8	A9	-1
35188	u,Холмес\0	u,Посланник Гирана\0	9C	E8	A9	-1
35189	u,Священный Артефакт Орена\0	a,	9C	E8	A9	-1
35190	u,Балтус Ван Дайк\0	u,Герцог\0	9C	E8	A9	-1
35191	u,Куант\0	u,Сэр\0	9C	E8	A9	-1
35192	u,Рыцарь Гвардии\0	u,Орен\0	9C	E8	A9	-1
35193	u,Маг Гвардии\0	u,Орен\0	9C	E8	A9	-1
35194	u,Маг Гвардии\0	u,Орен\0	9C	E8	A9	-1
35195	u,Гвардеец\0	u,Орен\0	9C	E8	A9	-1
35196	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35197	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35198	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35199	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35200	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35201	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35202	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35203	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35204	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35205	u,Рыцарь Гвардии\0	u,Орен\0	9C	E8	A9	-1
35206	u,Маг Гвардии\0	u,Орен\0	9C	E8	A9	-1
35207	u,Маг Гвардии\0	u,Орен\0	9C	E8	A9	-1
35208	u,Гвардеец\0	u,Орен\0	9C	E8	A9	-1
35209	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35210	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35211	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35212	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35213	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35214	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35215	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35216	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35217	u,Охранник\0	u,Орен\0	9C	E8	A9	-1
35218	u,Хранитель Портала\0	u,Орен\0	9C	E8	A9	-1
35219	u,Хранитель Портала\0	u,Орен\0	9C	E8	A9	-1
35220	u,Хранитель Портала\0	u,Орен\0	9C	E8	A9	-1
35221	u,Хранитель Массового Портала\0	u,Орен\0	9C	E8	A9	-1
35222	u,Привратник Внешних Владений\0	u,Орен\0	9C	E8	A9	-1
35223	u,Привратник Внутренних Владений\0	u,Орен\0	9C	E8	A9	-1
35224	u,Кузнец\0	u,Орен\0	9C	E8	A9	-1
35225	u,Рабочий Склада\0	u,Орен\0	9C	E8	A9	-1
35226	u,Камергер Света\0	a,	9C	E8	A9	-1
35227	u,Финрод\0	u,Управляющий Вивернами\0	9C	E8	A9	-1
35228	u,Моррисон\0	u,Управляющий Наемниками\0	9C	E8	A9	-1
35229	u,Управляющий Владениями\0	u,Орен\0	9C	E8	A9	-1
35230	u,Управляющий Владениями\0	u,Орен\0	9C	E8	A9	-1
35231	u,Управляющий Владениями\0	u,Орен\0	9C	E8	A9	-1
35232	u,Шервуд\0	u,Посланник Орена\0	9C	E8	A9	-1
35233	u,Священный Артефакт Адена\0	a,	9C	E8	A9	-1
35234	u,Амадэо Кадмус\0	u,Король\0	9C	E8	A9	-1
35235	u,Рыцарь Гвардии\0	u,Аден \0	9C	E8	A9	-1
35236	u,Маг Гвардии\0	u,Аден \0	9C	E8	A9	-1
35237	u,Маг Гвардии\0	u,Аден \0	9C	E8	A9	-1
35238	u,Гвардеец\0	u,Аден \0	9C	E8	A9	-1
35239	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35240	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35241	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35242	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35243	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35244	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35245	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35246	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35247	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35248	u,Рыцарь Гвардии\0	u,Аден \0	9C	E8	A9	-1
35249	u,Маг Гвардии\0	u,Аден \0	9C	E8	A9	-1
35250	u,Маг Гвардии\0	u,Аден \0	9C	E8	A9	-1
35251	u,Гвардеец\0	u,Аден \0	9C	E8	A9	-1
35252	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35253	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35254	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35255	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35256	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35257	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35258	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35259	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35260	u,Охранник\0	u,Аден \0	9C	E8	A9	-1
35261	u,Хранитель Портала\0	u,Аден \0	9C	E8	A9	-1
35262	u,Хранитель Портала\0	u,Аден \0	9C	E8	A9	-1
35263	u,Хранитель Портала\0	u,Аден \0	9C	E8	A9	-1
35264	u,Хранитель Портала\0	u,Аден \0	9C	E8	A9	-1
35265	u,Хранитель Портала\0	u,Аден \0	9C	E8	A9	-1
35266	u,Хранитель Массового Портала\0	u,Аден \0	9C	E8	A9	-1
35267	u,Привратник Внешних Владений\0	u,Аден \0	9C	E8	A9	-1
35268	u,Привратник Внутренних Владений\0	u,Аден \0	9C	E8	A9	-1
35269	u,Привратник Зала\0	u,Аден \0	9C	E8	A9	-1
35270	u,Привратник Внутренних Владений\0	u,Аден \0	9C	E8	A9	-1
35271	u,Привратник\0	u,Аден \0	9C	E8	A9	-1
35272	u,Кузнец\0	u,Аден \0	9C	E8	A9	-1
35273	u,Рабочий Склада\0	u,Аден \0	9C	E8	A9	-1
35274	u,Камергер Света\0	a,	9C	E8	A9	-1
35275	u,Крюгер\0	u,Управляющий Вивернами\0	9C	E8	A9	-1
35276	u,Элдор\0	u,Управляющий Наемниками\0	9C	E8	A9	-1
35277	u,Управляющий Владениями\0	u,Аден \0	9C	E8	A9	-1
35278	u,Руфорд\0	u,Посланник Адена\0	9C	E8	A9	-1
35279	u,Священный Артефакт Иннадрила\0	a,	9C	E8	A9	-1
35280	u,Барон Леонел Хантер\0	a,	9C	E8	A9	-1
35281	u,Шат\0	u,Сэр\0	9C	E8	A9	-1
35282	u,Рыцарь Гвардии\0	u,Иннадрил\0	9C	E8	A9	-1
35283	u,Маг Гвардии\0	u,Иннадрил\0	9C	E8	A9	-1
35284	u,Маг Гвардии\0	u,Иннадрил\0	9C	E8	A9	-1
35285	u,Гвардеец\0	u,Иннадрил\0	9C	E8	A9	-1
35286	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35287	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35288	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35289	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35290	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35291	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35292	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35293	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35294	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35295	u,Рыцарь Гвардии\0	u,Иннадрил\0	9C	E8	A9	-1
35296	u,Маг Гвардии\0	u,Иннадрил\0	9C	E8	A9	-1
35297	u,Маг Гвардии\0	u,Иннадрил\0	9C	E8	A9	-1
35298	u,Гвардеец\0	u,Иннадрил\0	9C	E8	A9	-1
35299	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35300	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35301	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35302	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35303	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35304	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35305	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35306	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35307	u,Охранник\0	u,Иннадрил\0	9C	E8	A9	-1
35308	u,Хранитель Портала\0	u,Иннадрил\0	9C	E8	A9	-1
35309	u,Хранитель Портала\0	u,Иннадрил\0	9C	E8	A9	-1
35310	u,Хранитель Портала\0	u,Иннадрил\0	9C	E8	A9	-1
35311	u,Хранитель Массового Портала\0	u,Иннадрил\0	9C	E8	A9	-1
35312	u,Привратник Внешних Владений\0	u,Иннадрил\0	9C	E8	A9	-1
35313	u,Привратник Внутренних Владений\0	u,Иннадрил\0	9C	E8	A9	-1
35314	u,Кузнец\0	u,Иннадрил\0	9C	E8	A9	-1
35315	u,Рабочий Склада\0	u,Иннадрил\0	9C	E8	A9	-1
35316	u,Камергер Света\0	a,	9C	E8	A9	-1
35317	u,Тейт\0	u,Управляющий Вивернами\0	9C	E8	A9	-1
35318	u,Солинус\0	u,Управляющий Наемниками\0	9C	E8	A9	-1
35319	u,Управляющий Владениями\0	u,Иннадрил\0	9C	E8	A9	-1
35320	u,Рейбелл\0	u,Посланник Иннадрил\0	9C	E8	A9	-1
35322	u,Алтарь Огня\0	a,	9C	E8	A9	-1
35323	u,Алтарь Ветра\0	a,	9C	E8	A9	-1
35324	u,Хейнз\0	u,Сэр\0	9C	E8	A9	-1
35325	u,Кен Абигайл Герцог Мора\0	a,	9C	E8	A9	-1
35326	u,Рыцарь Гвардии\0	u,Годдард \0	9C	E8	A9	-1
35327	u,Маг Гвардии\0	u,Годдард \0	9C	E8	A9	-1
35328	u,Маг Гвардии\0	u,Годдард \0	9C	E8	A9	-1
35329	u,Гвардеец\0	u,Годдард \0	9C	E8	A9	-1
35330	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35331	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35332	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35333	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35334	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35335	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35336	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35337	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35338	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35339	u,Рыцарь Гвардии\0	u,Годдард \0	9C	E8	A9	-1
35340	u,Маг Гвардии\0	u,Годдард \0	9C	E8	A9	-1
35341	u,Маг Гвардии\0	u,Годдард \0	9C	E8	A9	-1
35342	u,Гвардеец\0	u,Годдард \0	9C	E8	A9	-1
35343	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35344	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35345	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35346	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35347	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35348	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35349	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35350	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35351	u,Охранник\0	u,Годдард \0	9C	E8	A9	-1
35352	u,Хранитель Портала\0	u,Годдард \0	9C	E8	A9	-1
35353	u,Хранитель Портала\0	u,Годдард \0	9C	E8	A9	-1
35354	u,Хранитель Портала\0	u,Годдард \0	9C	E8	A9	-1
35355	u,Хранитель Массового Портала\0	u,Годдард \0	9C	E8	A9	-1
35356	u,Привратник Внешних Владений\0	u,Годдард \0	9C	E8	A9	-1
35357	u,Привратник Внутренних Владений\0	u,Годдард \0	9C	E8	A9	-1
35358	u,Привратник Внутренних Владений\0	u,Годдард \0	9C	E8	A9	-1
35359	u,Привратник\0	u,Годдард \0	9C	E8	A9	-1
35360	u,Привратник\0	u,Годдард \0	9C	E8	A9	-1
35361	u,Кузнец\0	u,Годдард \0	9C	E8	A9	-1
35362	u,Рабочий Склада\0	u,Годдард \0	9C	E8	A9	-1
35363	u,Камергер Света\0	a,	9C	E8	A9	-1
35364	u,Хадли\0	u,Управляющий Вивернами\0	9C	E8	A9	-1
35365	u,Ровелль\0	u,Управляющий Наемников\0	9C	E8	A9	-1
35366	u,Управляющий Владениями\0	u,Годдард \0	9C	E8	A9	-1
35367	u,Девен\0	u,Посланник Годдард\0	9C	E8	A9	-1
35368	u,Кровавый Монарх Нурка\0	a,	9C	E8	A9	-1
35369	u,Целитель Партизан\0	a,	9C	E8	A9	-1
35370	u,Гвардеец Партизан\0	a,	9C	E8	A9	-1
35371	u,Гвардеец Партизан\0	a,	9C	E8	A9	-1
35372	u,Воитель Партизан\0	a,	9C	E8	A9	-1
35373	u,Маг Партизан\0	a,	9C	E8	A9	-1
35374	u,Стрелок Партизан\0	a,	9C	E8	A9	-1
35375	u,Кровавый Монарх Нурка\0	a,	9C	E8	A9	-1
35376	u,Целитель Партизан\0	a,	9C	E8	A9	-1
35377	u,Гвардеец Партизан\0	a,	9C	E8	A9	-1
35378	u,Гвардеец Партизан\0	a,	9C	E8	A9	-1
35379	u,Воитель Партизан\0	a,	9C	E8	A9	-1
35380	u,Маг Партизан\0	a,	9C	E8	A9	-1
35381	u,Стрелок Партизан\0	a,	9C	E8	A9	-1
35382	u,Бракел\0	u,Посланник Герольда\0	9C	E8	A9	-1
35383	u,Тамутак\0	u,Гнолл-Лакей\0	9C	E8	A9	-1
35384	u,Блэк\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35385	u,Рени\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35386	u,Бойер\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35387	u,Бабак\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35388	u,Тим\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35389	u,Лоринг\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35390	u,Диллон\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35391	u,Латиф\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35392	u,Бреммер\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35393	u,Фаолан\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35394	u,Калис\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35395	u,Коган\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35396	u,Винкер\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35397	u,Метрон\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35398	u,Рубен\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35399	u,Люк\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35400	u,Хорнер\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35401	u,Амиел\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35402	u,Борн\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35403	u,Рон\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35404	u,Джамал\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35405	u,Флинн\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35406	u,Джабило\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35407	u,Сет\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35408	u,Дейтрич\0	a,	9C	E8	A9	-1
35409	u,Микаэль\0	a,	9C	E8	A9	-1
35410	u,Густав\0	a,	9C	E8	A9	-1
35411	u,Слуга Судьбы\0	a,	9C	E8	A9	-1
35412	u,Страж Судьбы\0	a,	9C	E8	A9	-1
35413	u,Стрелок Судьбы\0	a,	9C	E8	A9	-1
35414	u,Солдат Судьбы\0	a,	9C	E8	A9	-1
35415	u,Воин Судьбы\0	a,	9C	E8	A9	-1
35416	u,Рыцарь Судьбы\0	a,	9C	E8	A9	-1
35417	u,Привратник Ада\0	a,	9C	E8	A9	-1
35418	u,Привратник Ада\0	a,	9C	E8	A9	-1
35419	u,Хефайстон\0	u,Управляющий Вивернами\0	9C	E8	A9	-1
35420	u,Локен\0	u,Посланник\0	9C	E8	A9	-1
35421	u,Бигерстафф\0	u,Лакей\0	9C	E8	A9	-1
35422	u,Флаг Победителя\0	a,	9C	E8	A9	-1
35423	u,Красный Флаг\0	a,	9C	E8	A9	-1
35424	u,Желтый Флаг\0	a,	9C	E8	A9	-1
35425	u,Зеленый Флаг\0	a,	9C	E8	A9	-1
35426	u,Голубой Флаг\0	a,	9C	E8	A9	-1
35427	u,Пурпурный Флаг\0	a,	9C	E8	A9	-1
35428	u,Берсерк Сфинксов\0	a,	9C	E8	A9	-1
35429	u,Ищейка Сфинксов\0	a,	9C	E8	A9	-1
35430	u,Владыка Сфинксов\0	a,	9C	E8	A9	-1
35431	u,Клерик Сфинксов\0	a,	9C	E8	A9	-1
35432	u,Вор Сфинксов\0	a,	9C	E8	A9	-1
35433	u,Привратник Внутренних Владений\0	a,	9C	E8	A9	-1
35434	u,Привратник Внутренних Владений\0	a,	9C	E8	A9	-1
35435	u,Привратник Внешних Владений\0	a,	9C	E8	A9	-1
35436	u,Привратник Внешних Владений\0	a,	9C	E8	A9	-1
35437	u,Посланник\0	a,	9C	E8	A9	-1
35438	u,Камергер\0	a,	9C	E8	A9	-1
35439	u,Кирей\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35440	u,Даниель\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35441	u,Диана\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35442	u,Джейкус\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35443	u,Крисси\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35444	u,Йоффе\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35445	u,Альберт\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35446	u,Нейлс\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35447	u,Корген\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35448	u,Руди\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35449	u,ДиМаггио\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35450	u,Галлера\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35451	u,Эмма\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35452	u,Феоболт\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35453	u,Адриана\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35454	u,Роскон\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35455	u,Бианка\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35456	u,Стюарт\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35457	u,Гладиус\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35458	u,Терон\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35459	u,Регина\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35460	u,Трей\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35461	u,Аида\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35462	u,Калмер\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35463	u,Хельга\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35464	u,Вольфрем\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35465	u,Мильсент\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35466	u,Жерард\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35467	u,Брунхильда\0	u,Управляющий Холлом Клана\0	9C	E8	A9	-1
35468	u,Ламберт\0	u,Привратник Холла Клана\0	9C	E8	A9	-1
35469	u,Алтарь Богов\0	a,	9C	E8	A9	-1
35470	u,Астаин Ван Холтер\0	u,Король\0	9C	E8	A9	-1
35471	u,Рыцарь Гвардии\0	u,Руна\0	9C	E8	A9	-1
35472	u,Маг Гвардии\0	u,Руна\0	9C	E8	A9	-1
35473	u,Маг Гвардии\0	u,Руна\0	9C	E8	A9	-1
